order_id;material_type;quantity;supplier_location;destination_location;order_date;weather_conditions;holiday_season;distance_km;transport_mode;route_type;delivery_time_days
11341;Rohstoffe;432;Rio de Janeiro;Osaka;2023-04-22;Schnee;FALSE;18698.14;Luft;intercontinental;79.5
11342;Rohstoffe;808;Kiel;Kassel;2023-08-23;Sturm;FALSE;336.93;Luft;domestic_germany;1.0
11343;Rohstoffe;496;Melbourne;Kassel;2023-08-14;Schnee;FALSE;16252.19;Luft;intercontinental;66.0
11344;Rohstoffe;625;Frankfurt;Frankfurt;2023-01-17;Sturm;FALSE;44.39;Straße;domestic_germany;1.0
11345;Chemikalien;269;New York;Paris;2023-05-20;Sturm;FALSE;5837.24;Luft;intercontinental;23.0
11346;Fertigprodukte;846;Nürnberg;Chicago;2023-01-19;Regnerisch;TRUE;7147.59;Luft;intercontinental;24.6
11347;Chemikalien;532;London;Tokyo;2023-07-01;Regnerisch;FALSE;9558.56;Luft;intercontinental;34.1
11348;Fertigprodukte;861;Köln;Osnabrück;2023-12-28;Nebel;FALSE;167.08;Schiene;domestic_germany;5.8
11349;Fertigprodukte;177;Rio de Janeiro;Rio de Janeiro;2023-01-14;Sturm;FALSE;10.31;Luft;intercontinental;11.6
11350;Elektronik;345;Los Angeles;Hannover;2023-01-07;Nebel;FALSE;9162.4;Luft;intercontinental;31.4
11351;Bauteile;768;Hamm;Hamm;2023-04-15;Regnerisch;FALSE;10.72;Straße;domestic_germany;4.8
11352;Fertigprodukte;709;Stuttgart;Heidelberg;2023-05-16;Regnerisch;FALSE;78.87;Straße;domestic_germany;4.5
11353;Bauteile;769;Brasilia;Krefeld;2023-10-23;Klar;FALSE;9134.35;Luft;intercontinental;30.3
11354;Bauteile;413;Wiesbaden;Darmstadt;2023-05-28;Nebel;FALSE;37.96;Straße;domestic_germany;1.0
11355;Rohstoffe;976;Nürnberg;Herne;2023-01-13;Nebel;FALSE;357.84;Straße;domestic_germany;6.1
11356;Elektronik;369;Duisburg;Frankfurt;2023-07-23;Sturm;FALSE;199.41;Straße;domestic_germany;5.0
11357;Rohstoffe;991;Brisbane;Kassel;2023-01-04;Regnerisch;FALSE;15979.95;Luft;intercontinental;50.3
11358;Chemikalien;503;Chemnitz;Hamm;2023-08-02;Sturm;FALSE;367.08;Schiene;domestic_germany;5.1
11359;Bauteile;680;Mainz;Nürnberg;2023-04-22;Schnee;FALSE;210.66;Luft;domestic_germany;4.3
11360;Elektronik;568;Kiel;Nürnberg;2023-09-22;Klar;FALSE;545.58;Schiene;domestic_germany;6.5
11361;Chemikalien;644;Magdeburg;Lyon;2023-04-09;Regnerisch;FALSE;862.69;Luft;intra_european;4.4
11362;Elektronik;484;Tokyo;Saarbrücken;2023-01-26;Klar;FALSE;9482.46;Luft;intercontinental;31.9
11363;Fertigprodukte;547;Frankfurt;Melbourne;2023-10-24;Schnee;FALSE;16321.33;Luft;intercontinental;64.8
11364;Elektronik;899;Halle (Saale);Rostock;2023-11-30;Nebel;FALSE;290.13;Schiene;domestic_germany;4.8
11365;Elektronik;63;Tokyo;Bielefeld;2023-05-15;Schnee;FALSE;9170.6;Luft;intercontinental;40.5
11366;Chemikalien;28;Rio de Janeiro;Hamburg;2023-04-11;Nebel;FALSE;9912.11;Luft;intercontinental;34.5
11367;Rohstoffe;354;Frankfurt;Sao Paulo;2023-11-18;Regnerisch;FALSE;9829.34;Luft;intercontinental;32.0
11368;Bauteile;449;Mumbai;Krefeld;2023-10-02;Nebel;FALSE;6726.15;Luft;intercontinental;29.9
11369;Elektronik;577;Sydney;Hamm;2023-08-16;Nebel;FALSE;16486.5;Luft;intercontinental;56.3
11370;Bauteile;273;Mexico City;Hamm;2023-11-28;Regnerisch;FALSE;9429.84;Luft;intercontinental;34.2
11371;Bauteile;73;Karlsruhe;Hamburg;2023-01-14;Schnee;FALSE;517.22;Luft;domestic_germany;6.2
11372;Bauteile;904;Oberhausen;Brisbane;2023-07-30;Regnerisch;FALSE;16131.75;Luft;intercontinental;49.1
11373;Rohstoffe;856;Hamm;Kiel;2023-07-03;Klar;FALSE;331.79;Schiene;domestic_germany;5.9
11374;Bauteile;198;München;Moscow;2023-10-02;Klar;FALSE;1959.81;Luft;intercontinental;17.7
11375;Chemikalien;875;Solingen;Tokyo;2023-09-10;Sturm;FALSE;9306.61;Luft;intercontinental;35.3
11376;Bauteile;348;Chemnitz;Rio de Janeiro;2023-04-21;Schnee;FALSE;9862.33;Luft;intercontinental;42.7
11377;Bauteile;413;Bielefeld;Berlin;2023-06-28;Sturm;TRUE;335.94;Luft;domestic_germany;6.3
11378;Chemikalien;545;Guangzhou;Leverkusen;2023-11-27;Schnee;FALSE;9090.36;Luft;intercontinental;44.0
11379;Elektronik;465;Hannover;Hamburg;2023-04-03;Nebel;FALSE;131.85;Straße;domestic_germany;3.0
11380;Elektronik;51;Braunschweig;Bonn;2023-11-10;Schnee;FALSE;291.75;Straße;domestic_germany;1.3
11381;Fertigprodukte;360;Duisburg;Augsburg;2023-09-22;Regnerisch;TRUE;451.0;Schiene;domestic_germany;8.1
11382;Fertigprodukte;821;Bielefeld;Beijing;2023-01-27;Nebel;FALSE;7655.97;Luft;intercontinental;32.0
11383;Chemikalien;178;Aachen;Mexico City;2023-02-10;Klar;FALSE;9361.63;Luft;intercontinental;32.9
11384;Elektronik;678;Köln;Brisbane;2023-07-31;Nebel;FALSE;16155.57;Luft;intercontinental;57.9
11385;Fertigprodukte;230;Chicago;Dubai;2023-12-25;Sturm;FALSE;11637.38;Luft;intercontinental;51.7
11386;Fertigprodukte;459;Osnabrück;Rio de Janeiro;2023-12-07;Regnerisch;FALSE;9720.26;Luft;intercontinental;32.9
11387;Fertigprodukte;396;Lübeck;Rio de Janeiro;2023-02-03;Schnee;FALSE;9969.37;Luft;intercontinental;43.3
11388;Fertigprodukte;599;München;Shanghai;2023-04-30;Nebel;FALSE;8776.94;Luft;intercontinental;33.9
11389;Fertigprodukte;78;Lyon;Köln;2023-04-23;Regnerisch;FALSE;596.24;Luft;intra_european;1.7
11390;Fertigprodukte;946;Sao Paulo;München;2023-01-28;Sturm;TRUE;9850.24;Luft;intercontinental;57.6
11391;Fertigprodukte;306;Kiel;Kiel;2023-12-25;Sturm;FALSE;29.69;Schiene;domestic_germany;4.5
11392;Bauteile;89;Darmstadt;Dubai;2023-11-15;Sturm;FALSE;4829.99;Luft;intercontinental;26.2
11393;Bauteile;535;New York;Hannover;2023-10-06;Sturm;FALSE;6166.03;Luft;intercontinental;32.4
11394;Elektronik;429;Bielefeld;Birmingham;2023-08-27;Regnerisch;FALSE;710.89;Luft;intra_european;1.6
11395;Chemikalien;59;Bochum;Münster;2023-06-27;Klar;TRUE;60.41;Straße;domestic_germany;4.9
11396;Bauteile;920;Berlin;Bielefeld;2023-08-18;Schnee;TRUE;335.94;Straße;domestic_germany;6.5
11397;Rohstoffe;26;Dresden;Lübeck;2023-03-09;Schnee;FALSE;375.04;Straße;domestic_germany;1.9
11398;Chemikalien;628;Toronto;Hamburg;2023-06-17;Klar;FALSE;6221.2;Luft;intercontinental;20.8
11399;Elektronik;428;New York;Rostock;2023-04-22;Klar;FALSE;6234.71;Luft;intercontinental;21.6
11400;Chemikalien;641;Kiel;Osnabrück;2023-04-19;Klar;FALSE;265.76;Luft;domestic_germany;6.6
11401;Rohstoffe;842;Leverkusen;Darmstadt;2023-02-25;Schnee;TRUE;175.13;Luft;domestic_germany;1.0
11402;Chemikalien;770;Darmstadt;Los Angeles;2023-08-20;Nebel;FALSE;9320.86;Luft;intercontinental;39.4
11403;Rohstoffe;564;Gelsenkirchen;Guangzhou;2023-04-14;Klar;FALSE;9059.73;Luft;intercontinental;23.8
11404;Elektronik;76;Osnabrück;Aachen;2023-06-26;Nebel;FALSE;215.57;Straße;domestic_germany;1.0
11405;Elektronik;890;Wiesbaden;Wuppertal;2023-10-09;Schnee;FALSE;151.09;Schiene;domestic_germany;1.0
11406;Fertigprodukte;602;Paris;Halle (Saale);2023-02-10;Nebel;FALSE;743.87;Schiene;intra_european;1.0
11407;Chemikalien;384;Miami;Stuttgart;2023-09-03;Sturm;FALSE;7842.14;Luft;intercontinental;32.8
11408;Fertigprodukte;389;Dubai;München;2023-10-17;Schnee;FALSE;4568.03;Luft;intercontinental;26.9
11409;Elektronik;392;Bielefeld;Herne;2023-01-25;Klar;FALSE;105.66;Schiene;domestic_germany;1.0
11410;Chemikalien;472;Heidelberg;Los Angeles;2023-03-10;Sturm;FALSE;9361.33;Luft;intercontinental;47.7
11411;Rohstoffe;713;Saarbrücken;London;2023-12-01;Schnee;FALSE;564.91;Luft;intra_european;3.6
11412;Elektronik;160;Frankfurt;New York;2023-06-12;Nebel;FALSE;6202.68;Luft;intercontinental;26.9
11413;Bauteile;162;Magdeburg;Bielefeld;2023-10-10;Klar;FALSE;211.67;Luft;domestic_germany;2.6
11414;Rohstoffe;419;Düsseldorf;New York;2023-10-18;Klar;FALSE;6029.63;Luft;intercontinental;20.2
11415;Fertigprodukte;152;Hagen;Rostock;2023-08-12;Klar;FALSE;437.03;Straße;domestic_germany;5.6
11416;Bauteile;219;Mannheim;Brasilia;2023-11-12;Sturm;FALSE;9117.58;Luft;intercontinental;41.7
11417;Rohstoffe;120;Guangzhou;Chicago;2023-03-31;Sturm;FALSE;12473.6;Luft;intercontinental;55.2
11418;Chemikalien;470;Manchester;München;2023-08-24;Sturm;FALSE;1135.97;Schiene;intra_european;8.7
11419;Rohstoffe;10;Mönchengladbach;Lyon;2023-10-31;Sturm;FALSE;615.41;Schiene;intra_european;2.3
11420;Fertigprodukte;540;Freiburg im Breisgau;Berlin;2023-07-27;Klar;FALSE;639.22;Schiene;domestic_germany;5.6
11421;Bauteile;795;Herne;Oberhausen;2023-10-02;Schnee;FALSE;25.3;Schiene;domestic_germany;1.0
11422;Rohstoffe;429;Düsseldorf;Hagen;2023-03-02;Schnee;FALSE;50.54;Straße;domestic_germany;4.1
11423;Rohstoffe;56;Magdeburg;New York;2023-03-19;Schnee;TRUE;6295.23;Luft;intercontinental;35.6
11424;Fertigprodukte;138;Tokyo;Sao Paulo;2023-06-10;Schnee;FALSE;18537.21;Luft;intercontinental;77.8
11425;Bauteile;892;Bonn;Mönchengladbach;2023-04-28;Schnee;FALSE;68.81;Straße;domestic_germany;3.1
11426;Chemikalien;531;London;Hannover;2023-01-14;Regnerisch;FALSE;682.18;Schiene;intra_european;6.3
11427;Rohstoffe;198;Toronto;Duisburg;2023-01-09;Nebel;FALSE;6143.36;Luft;intercontinental;28.7
11428;Rohstoffe;406;Mülheim an der Ruhr;Aachen;2023-11-16;Schnee;FALSE;92.03;Straße;domestic_germany;2.6
11429;Bauteile;879;Hamm;Sydney;2023-12-20;Nebel;FALSE;16486.5;Luft;intercontinental;58.1
11430;Fertigprodukte;652;Frankfurt;Hamm;2023-05-03;Regnerisch;FALSE;184.83;Luft;domestic_germany;3.9
11431;Rohstoffe;497;London;Houston;2023-10-04;Klar;FALSE;7803.15;Luft;intercontinental;31.7
11432;Rohstoffe;62;Houston;Halle (Saale);2023-11-20;Schnee;FALSE;8546.93;Luft;intercontinental;43.4
11433;Elektronik;313;Mönchengladbach;Duisburg;2023-06-19;Klar;FALSE;34.85;Straße;domestic_germany;2.5
11434;Rohstoffe;878;Darmstadt;Karlsruhe;2023-06-04;Schnee;FALSE;97.93;Straße;domestic_germany;3.1
11435;Rohstoffe;298;Lyon;Brisbane;2023-07-06;Nebel;FALSE;16559.63;Luft;intercontinental;54.7
11436;Bauteile;772;Mumbai;Freiburg im Breisgau;2023-09-06;Sturm;FALSE;6599.52;Luft;intercontinental;33.0
11437;Chemikalien;722;Braunschweig;Shanghai;2023-06-16;Regnerisch;FALSE;8575.12;Luft;intercontinental;28.5
11438;Bauteile;565;Dubai;München;2023-08-12;Regnerisch;TRUE;4568.03;Luft;intercontinental;20.9
11439;Fertigprodukte;164;Chemnitz;Dubai;2023-01-01;Nebel;FALSE;4580.73;Luft;intercontinental;14.1
11440;Bauteile;753;Dresden;Darmstadt;2023-04-16;Klar;FALSE;383.0;Schiene;domestic_germany;6.9
11441;Bauteile;62;New York;Bonn;2023-06-11;Schnee;FALSE;6071.86;Luft;intercontinental;26.6
11442;Bauteile;765;Bielefeld;Braunschweig;2023-05-07;Sturm;FALSE;138.34;Straße;domestic_germany;4.5
11443;Elektronik;605;Chemnitz;Toronto;2023-09-03;Nebel;FALSE;6547.0;Luft;intercontinental;27.4
11444;Chemikalien;220;Mannheim;Moscow;2023-05-27;Sturm;FALSE;2069.2;Luft;intercontinental;17.1
11445;Elektronik;65;Lyon;Osaka;2023-10-20;Sturm;FALSE;9790.71;Luft;intercontinental;45.7
11446;Bauteile;666;Wiesbaden;Augsburg;2023-02-28;Schnee;TRUE;271.46;Schiene;domestic_germany;6.7
11447;Bauteile;668;London;Frankfurt;2023-01-02;Nebel;FALSE;637.77;Schiene;intra_european;4.9
11448;Fertigprodukte;935;Bielefeld;Birmingham;2023-08-02;Schnee;FALSE;710.89;Schiene;intra_european;6.0
11449;Bauteile;38;Los Angeles;New York;2023-05-19;Schnee;FALSE;3935.75;Luft;intercontinental;25.3
11450;Fertigprodukte;81;Leverkusen;London;2023-06-27;Schnee;FALSE;497.73;Straße;intra_european;6.2
11451;Elektronik;784;Mumbai;Freiburg im Breisgau;2023-04-25;Regnerisch;FALSE;6599.52;Luft;intercontinental;22.3
11452;Chemikalien;392;Los Angeles;Bonn;2023-04-19;Nebel;FALSE;9175.51;Luft;intercontinental;32.7
11453;Chemikalien;369;Freiburg im Breisgau;Brasilia;2023-07-11;Nebel;FALSE;8983.05;Luft;intercontinental;33.6
11454;Fertigprodukte;557;Oberhausen;Paris;2023-09-29;Klar;FALSE;433.18;Straße;intra_european;5.1
11455;Rohstoffe;959;Herne;Tokyo;2023-12-19;Nebel;FALSE;9268.91;Luft;intercontinental;37.2
11456;Elektronik;28;Bochum;Dubai;2023-06-17;Schnee;FALSE;4979.17;Luft;intercontinental;22.8
11457;Rohstoffe;640;Miami;Sao Paulo;2023-10-16;Klar;FALSE;6565.78;Luft;intercontinental;24.3
11458;Fertigprodukte;810;Osnabrück;Osnabrück;2023-11-30;Klar;TRUE;28.86;Straße;domestic_germany;5.1
11459;Fertigprodukte;811;Nürnberg;Hagen;2023-09-11;Schnee;TRUE;332.1;Straße;domestic_germany;5.5
11460;Elektronik;681;Brisbane;New York;2023-10-16;Schnee;FALSE;15500.61;Luft;intercontinental;63.5
11461;Chemikalien;923;Kassel;Paris;2023-01-11;Nebel;FALSE;577.91;Schiene;intra_european;4.7
11462;Elektronik;107;Tokyo;Darmstadt;2023-02-14;Sturm;TRUE;9353.6;Luft;intercontinental;56.5
11463;Bauteile;520;Los Angeles;Sydney;2023-12-16;Schnee;FALSE;12073.51;Luft;intercontinental;52.6
11464;Fertigprodukte;639;Manchester;Rio de Janeiro;2023-09-06;Klar;FALSE;9360.86;Luft;intercontinental;30.3
11465;Bauteile;100;Shanghai;Darmstadt;2023-06-02;Schnee;FALSE;8837.11;Luft;intercontinental;42.8
11466;Chemikalien;886;Shanghai;Lyon;2023-05-04;Regnerisch;FALSE;9343.6;Luft;intercontinental;30.8
11467;Chemikalien;245;Stuttgart;Guangzhou;2023-02-17;Schnee;FALSE;9060.84;Luft;intercontinental;38.3
11468;Rohstoffe;767;Hannover;Wiesbaden;2023-06-14;Nebel;FALSE;275.44;Straße;domestic_germany;1.3
11469;Chemikalien;651;New York;Mülheim an der Ruhr;2023-08-18;Schnee;FALSE;6027.89;Luft;intercontinental;26.0
11470;Chemikalien;340;Heidelberg;Moscow;2023-01-18;Schnee;FALSE;2059.85;Luft;intercontinental;17.9
11471;Elektronik;279;Kassel;Paris;2023-12-20;Nebel;FALSE;577.91;Schiene;intra_european;4.4
11472;Chemikalien;819;Marseille;Freiburg im Breisgau;2023-01-27;Regnerisch;FALSE;557.01;Schiene;intra_european;3.6
11473;Elektronik;78;Toronto;London;2023-07-27;Klar;FALSE;5712.48;Luft;intercontinental;23.2
11474;Fertigprodukte;929;Mexico City;Birmingham;2023-07-15;Regnerisch;FALSE;8779.93;Luft;intercontinental;32.8
11475;Rohstoffe;608;Solingen;München;2023-01-02;Sturm;FALSE;467.64;Luft;domestic_germany;3.8
11476;Chemikalien;929;Mülheim an der Ruhr;New York;2023-04-06;Regnerisch;FALSE;6027.89;Luft;intercontinental;23.8
11477;Chemikalien;297;Nürnberg;Los Angeles;2023-05-20;Regnerisch;FALSE;9470.54;Luft;intercontinental;28.0
11478;Rohstoffe;640;Augsburg;Wiesbaden;2023-07-09;Schnee;FALSE;271.46;Straße;domestic_germany;4.8
11479;Rohstoffe;113;Mannheim;Dubai;2023-07-30;Regnerisch;FALSE;4830.45;Luft;intercontinental;16.6
11480;Chemikalien;337;Herne;Bonn;2023-01-30;Nebel;FALSE;88.89;Straße;domestic_germany;1.0
11481;Bauteile;45;Magdeburg;Magdeburg;2023-03-18;Nebel;FALSE;21.75;Straße;domestic_germany;4.2
11482;Elektronik;741;Hamm;Guangzhou;2023-05-27;Schnee;FALSE;9007.23;Luft;intercontinental;41.8
11483;Chemikalien;271;Paris;New York;2023-11-02;Nebel;FALSE;5837.24;Luft;intercontinental;27.5
11484;Rohstoffe;228;Bonn;London;2023-12-23;Nebel;FALSE;511.32;Schiene;intra_european;4.3
11485;Elektronik;891;Aachen;Nürnberg;2023-10-28;Sturm;FALSE;385.15;Straße;domestic_germany;2.0
11486;Elektronik;262;Kassel;München;2023-08-16;Sturm;TRUE;384.35;Luft;domestic_germany;4.6
11487;Chemikalien;952;Wuppertal;Kiel;2023-02-19;Schnee;FALSE;395.21;Schiene;domestic_germany;4.6
11488;Rohstoffe;863;Freiburg im Breisgau;Hagen;2023-01-12;Regnerisch;FALSE;374.6;Straße;domestic_germany;4.8
11489;Fertigprodukte;933;Mumbai;Mexico City;2023-11-26;Sturm;FALSE;15645.37;Luft;intercontinental;64.0
11490;Fertigprodukte;176;Sao Paulo;Lübeck;2023-12-30;Klar;FALSE;10203.91;Luft;intercontinental;31.6
11491;Bauteile;146;Magdeburg;Shanghai;2023-06-15;Nebel;FALSE;8522.46;Luft;intercontinental;31.2
11492;Fertigprodukte;301;Berlin;Hamburg;2023-05-28;Regnerisch;FALSE;255.25;Straße;domestic_germany;3.4
11493;Fertigprodukte;853;Chemnitz;Erfurt;2023-11-10;Schnee;TRUE;133.33;Schiene;domestic_germany;8.4
11494;Bauteile;238;Los Angeles;New York;2023-10-20;Sturm;FALSE;3935.75;Luft;intercontinental;21.3
11495;Fertigprodukte;466;Tokyo;Düsseldorf;2023-12-05;Regnerisch;FALSE;9314.56;Luft;intercontinental;26.6
11496;Chemikalien;956;Erfurt;Los Angeles;2023-07-30;Schnee;FALSE;9338.51;Luft;intercontinental;37.0
11497;Fertigprodukte;971;Lyon;Sydney;2023-02-11;Regnerisch;FALSE;16883.39;Luft;intercontinental;46.0
11498;Chemikalien;562;Los Angeles;Duisburg;2023-11-11;Sturm;FALSE;9103.19;Luft;intercontinental;42.5
11499;Rohstoffe;280;London;Toronto;2023-05-27;Regnerisch;FALSE;5712.48;Luft;intercontinental;14.9
11500;Fertigprodukte;652;Sydney;Herne;2023-05-17;Sturm;FALSE;16531.1;Luft;intercontinental;73.8
11501;Elektronik;909;Heidelberg;London;2023-09-12;Regnerisch;FALSE;665.98;Luft;intra_european;7.4
11502;Chemikalien;56;München;Marseille;2023-05-04;Regnerisch;FALSE;722.08;Schiene;intra_european;3.3
11503;Fertigprodukte;180;Birmingham;Beijing;2023-03-17;Regnerisch;FALSE;8150.34;Luft;intercontinental;23.5
11504;Elektronik;518;Nürnberg;Toronto;2023-05-24;Sturm;FALSE;6517.95;Luft;intercontinental;31.6
11505;Rohstoffe;900;Herne;Darmstadt;2023-08-14;Sturm;FALSE;210.46;Straße;domestic_germany;7.2
11506;Chemikalien;915;Stuttgart;Frankfurt;2023-04-28;Sturm;FALSE;152.81;Schiene;domestic_germany;1.0
11507;Fertigprodukte;445;Melbourne;Kiel;2023-03-16;Klar;FALSE;16165.25;Luft;intercontinental;46.8
11508;Bauteile;279;Solingen;Gelsenkirchen;2023-11-13;Schnee;FALSE;38.43;Straße;domestic_germany;1.0
11509;Rohstoffe;911;Herne;München;2023-03-20;Sturm;FALSE;490.53;Schiene;domestic_germany;6.4
11510;Bauteile;892;Düsseldorf;Münster;2023-09-28;Regnerisch;FALSE;100.71;Schiene;domestic_germany;1.0
11511;Chemikalien;698;Freiburg im Breisgau;Guangzhou;2023-04-21;Sturm;TRUE;9187.76;Luft;intercontinental;45.8
11512;Bauteile;394;Nürnberg;Oberhausen;2023-06-25;Nebel;FALSE;372.92;Straße;domestic_germany;9.2
11513;Chemikalien;108;Tokyo;Bielefeld;2023-04-10;Schnee;FALSE;9170.6;Luft;intercontinental;40.0
11514;Rohstoffe;762;Magdeburg;Gelsenkirchen;2023-01-19;Klar;FALSE;318.31;Luft;domestic_germany;5.2
11515;Fertigprodukte;748;Gelsenkirchen;Münster;2023-10-21;Nebel;TRUE;61.39;Straße;domestic_germany;3.3
11516;Elektronik;24;New York;Sydney;2023-04-06;Regnerisch;FALSE;15988.76;Luft;intercontinental;44.6
11517;Chemikalien;107;Houston;Erfurt;2023-10-14;Klar;FALSE;8520.28;Luft;intercontinental;29.4
11518;Bauteile;346;Marseille;Augsburg;2023-02-13;Schnee;FALSE;707.94;Schiene;intra_european;6.7
11519;Bauteile;238;Osnabrück;Leverkusen;2023-01-16;Schnee;FALSE;155.88;Schiene;domestic_germany;1.6
11520;Elektronik;864;Düsseldorf;München;2023-10-23;Sturm;FALSE;487.6;Schiene;domestic_germany;6.7
11521;Fertigprodukte;146;Dubai;Rio de Janeiro;2023-10-10;Sturm;FALSE;11869.66;Luft;intercontinental;56.7
11522;Chemikalien;855;Sydney;Aachen;2023-07-04;Schnee;FALSE;16634.42;Luft;intercontinental;71.4
11523;Fertigprodukte;859;Mumbai;Brisbane;2023-02-01;Regnerisch;FALSE;10053.88;See;intercontinental;132.5
11524;Elektronik;556;Düsseldorf;Kiel;2023-05-23;Regnerisch;FALSE;411.29;Straße;domestic_germany;4.4
11525;Elektronik;626;Mönchengladbach;Tokyo;2023-01-18;Sturm;FALSE;9331.32;Luft;intercontinental;44.1
11526;Fertigprodukte;455;Hannover;Guangzhou;2023-01-17;Schnee;FALSE;8855.77;Luft;intercontinental;39.6
11527;Elektronik;769;Darmstadt;Los Angeles;2023-11-14;Regnerisch;FALSE;9320.86;Luft;intercontinental;29.9
11528;Fertigprodukte;145;Hamburg;Birmingham;2023-04-10;Regnerisch;FALSE;802.73;Schiene;intra_european;3.9
11529;Fertigprodukte;578;Berlin;Osnabrück;2023-01-30;Klar;FALSE;364.25;Straße;domestic_germany;3.6
11530;Elektronik;380;Duisburg;Sydney;2023-12-17;Schnee;FALSE;16564.22;Luft;intercontinental;68.8
11531;Rohstoffe;12;Beijing;Düsseldorf;2023-03-10;Regnerisch;FALSE;7805.95;Luft;intercontinental;21.6
11532;Chemikalien;160;Bochum;Paris;2023-09-29;Klar;FALSE;452.86;Straße;intra_european;6.0
11533;Chemikalien;382;Marseille;Toronto;2023-07-16;Nebel;FALSE;6512.06;Luft;intercontinental;26.4
11534;Bauteile;664;Nürnberg;Rostock;2023-09-23;Schnee;FALSE;520.86;Luft;domestic_germany;1.1
11535;Rohstoffe;877;Erfurt;Nürnberg;2023-09-06;Nebel;TRUE;169.78;Straße;domestic_germany;8.7
11536;Chemikalien;678;Halle (Saale);Münster;2023-01-11;Klar;FALSE;303.69;Schiene;domestic_germany;1.0
11537;Chemikalien;771;Kassel;Osaka;2023-02-12;Sturm;FALSE;9098.54;Luft;intercontinental;38.2
11538;Chemikalien;899;Wuppertal;Lübeck;2023-11-18;Nebel;FALSE;375.81;Straße;domestic_germany;4.1
11539;Fertigprodukte;357;Nürnberg;Guangzhou;2023-10-19;Sturm;FALSE;8904.17;Luft;intercontinental;38.3
11540;Bauteile;247;Frankfurt;Köln;2023-01-11;Nebel;FALSE;152.52;Straße;domestic_germany;5.0
11541;Fertigprodukte;355;Wiesbaden;Sydney;2023-12-31;Regnerisch;FALSE;16514.44;Luft;intercontinental;49.9
11542;Rohstoffe;109;Sydney;Düsseldorf;2023-10-05;Sturm;FALSE;16571.7;Luft;intercontinental;71.7
11543;Fertigprodukte;154;Tokyo;Lyon;2023-12-07;Schnee;FALSE;9890.07;Luft;intercontinental;41.9
11544;Chemikalien;140;Brisbane;Sydney;2023-11-20;Nebel;FALSE;732.38;Luft;intercontinental;8.8
11545;Bauteile;811;Bonn;Solingen;2023-07-18;Klar;FALSE;48.25;Straße;domestic_germany;6.8
11546;Elektronik;63;Duisburg;Tokyo;2023-07-03;Schnee;FALSE;9296.56;Luft;intercontinental;40.1
11547;Bauteile;609;Hamm;Freiburg im Breisgau;2023-12-01;Nebel;FALSE;409.43;Straße;domestic_germany;3.4
11548;Chemikalien;985;Münster;Tokyo;2023-11-03;Nebel;FALSE;9213.87;Luft;intercontinental;36.8
11549;Fertigprodukte;582;Melbourne;Oberhausen;2023-06-13;Schnee;FALSE;16430.93;Luft;intercontinental;69.7
11550;Rohstoffe;47;Tokyo;Marseille;2023-06-13;Klar;FALSE;10089.28;Luft;intercontinental;36.7
11551;Chemikalien;119;Shanghai;Osnabrück;2023-09-17;Schnee;FALSE;8710.73;Luft;intercontinental;37.6
11552;Bauteile;301;Nürnberg;Münster;2023-05-18;Regnerisch;FALSE;369.84;Schiene;domestic_germany;4.3
11553;Fertigprodukte;811;Magdeburg;Bielefeld;2023-03-23;Nebel;FALSE;211.67;Straße;domestic_germany;9.6
11554;Bauteile;958;Kiel;Hamm;2023-03-04;Klar;FALSE;331.79;Luft;domestic_germany;2.7
11555;Bauteile;286;Karlsruhe;Mülheim an der Ruhr;2023-12-18;Nebel;FALSE;290.58;Schiene;domestic_germany;8.5
11556;Chemikalien;46;Rostock;Kiel;2023-05-22;Sturm;FALSE;133.72;Schiene;domestic_germany;6.2
11557;Bauteile;930;Brisbane;Shanghai;2023-09-29;Regnerisch;FALSE;7334.51;Luft;intercontinental;25.1
11558;Elektronik;200;Erfurt;Krefeld;2023-11-04;Nebel;FALSE;312.48;Straße;domestic_germany;9.9
11559;Bauteile;951;Augsburg;Freiburg im Breisgau;2023-06-30;Regnerisch;FALSE;230.26;Schiene;domestic_germany;5.8
11560;Elektronik;880;Mannheim;Heidelberg;2023-07-03;Sturm;FALSE;18.5;Straße;domestic_germany;1.0
11561;Rohstoffe;682;Kassel;Nürnberg;2023-09-11;Nebel;FALSE;235.84;Straße;domestic_germany;3.7
11562;Chemikalien;134;Hamm;Braunschweig;2023-08-18;Schnee;FALSE;196.4;Straße;domestic_germany;2.2
11563;Fertigprodukte;223;Lyon;Osnabrück;2023-05-11;Regnerisch;FALSE;761.23;Luft;intra_european;5.5
11564;Rohstoffe;870;Leipzig;Mainz;2023-08-14;Schnee;FALSE;325.14;Schiene;domestic_germany;3.8
11565;Elektronik;369;Beijing;Hamm;2023-01-11;Nebel;FALSE;7718.06;Luft;intercontinental;31.8
11566;Chemikalien;43;Beijing;Frankfurt;2023-03-23;Nebel;FALSE;7780.79;Luft;intercontinental;31.1
11567;Chemikalien;765;Münster;Miami;2023-09-28;Sturm;FALSE;7637.91;Luft;intercontinental;41.4
11568;Elektronik;982;Chicago;Osaka;2023-12-19;Nebel;FALSE;10433.45;Luft;intercontinental;41.4
11569;Fertigprodukte;653;Darmstadt;Düsseldorf;2023-11-01;Schnee;FALSE;200.73;Luft;domestic_germany;5.1
11570;Elektronik;936;Tokyo;Guangzhou;2023-09-29;Klar;FALSE;2898.66;Luft;intercontinental;15.4
